id,sector,category,question_ar,answer_ar
EG-RES-0296,real_estate,sale_inquiry,عايز شقة في مدينة الشروق، الميزانية 1.5 مليون.,عندنا شقق في الشروق بميزانيتك. مساحات من 100 لـ 130 متر. الاسعار من 1.2 لـ 1.7 مليون. تحب المعاينة؟
EG-RES-0297,real_estate,rent_inquiry,عايز ايجار شقة في حدائق المعادي، الميزانية 12 الف شهري.,عندنا شقق ايجار في حدائق المعادي بميزانيتك. مساحات من 100 لـ 130 متر. العقد سنة بمقدم 2 شهر. تحب المعاينة؟
EG-RES-0298,real_estate,viewing_appointment,عايز اعاين شقة في كمبوند يوم السبت.,ايوه يا فندم، المعاينات يوم السبت من 10 لـ 6. حدد المعاد. ابعتلنا رقمك وهنتصل بيك.
EG-RES-0299,real_estate,reservation_fee,الحجز بـ 50 الف، يخصم من المقدم لو تعاقدت؟,ايوه يا فندم، المبلغ بيدخل في المقدم لو تعاقدت. مثلا لو المقدم 400 الف، بعد الحجز تدفع 350 الف.
EG-RES-0300,real_estate,down_payment,المقدم 20%، اقدر اخليه 15%؟,ايوه يا فندم، على بعض المشروعات بنقبل 15%. مثلا الشقة بـ 2 مليون، المقدم 300 الف. الباقي على 5 سنين. تحب التفاصيل؟
EG-RES-0301,real_estate,installment_schedule,الاقساط، تتدفع قبل التسليم ولا بعده؟,الاقساط بتدفع قبل التسليم. المدة بتبدأ من التعاقد مش التسليم. تحب نوضحلك؟
EG-RES-0302,real_estate,finishing_options,التشطيب، اقدر اشطب بشركة تانية؟,ايوه يا فندم، تقدر تشطب بشركة تانية. بس لازم موافقة الإدارة. الشركة تكون معتمدة. تحب نوضحلك؟
EG-RES-0303,real_estate,contract_terms,العقد بيشمل ضمان الجودة؟,ايوه يا فندم، العقد بيشمل ضمان جودة التشطيب لـ 5 سنين. لو فيه عيب مصنعي بنصلحه مجانًا. تحب التفاصيل؟
EG-RES-0304,real_estate,handover_date,التسليم، يكون فيه معاينة قبلية؟,ايوه يا فندم، فيه معاينة قبلية قبل التسليم بـ اسبوع. تقدر تعترض على اي ملاحظات. بنصلحها قبل التسليم النهائي.
EG-RES-0305,real_estate,maintenance_fees,الصيانة، بتشمل الانارة العامة؟,ايوه يا فندم، بتشمل الانارة العامة، التنظيف، الامن، الحدائق، المصاعد. ما بتشمل اصلاحات داخل الشقة. تحب نوضحلك؟
EG-RES-0306,real_estate,compound_info,كمبوند في التجمع الخامس قريب مناستاد الكلية؟,عندنا كمبوندات قريبة من استاد الكلية: ميفيد، قرطاج. الاسعار من 2 لـ 4 مليون. تحب المعاينة؟
EG-RES-0307,real_estate,utilities_connection,الكهرباء، بتتفصل قبل التسليم؟,ايوه يا فندم، الكهرباء بتتفصل قبل التسليم. العداد بيبقى جاهز. الاشتراك بيتم باسمك بعد التسليم. تحب التفاصيل؟
EG-RES-0308,real_estate,mortgage,القرض العقاري، يقدم لـ مستقلين؟,ايوه يا فندم، البنك العقاري بيقبل المستقلين بس بشرط ملف ضريبي ودخل ثابت. تحب التفاصيل؟
EG-RES-0309,real_estate,commercial_unit,عايز محل تجاري في مول العرب.,عندنا محلات في مول العرب. مساحات من 50 لـ 200 متر. الاسعار من 4 لـ 20 مليون. تحب المعاينة؟
EG-RES-0310,real_estate,shop_rent,عايز ايجار محل في 6 اكتوبر بميزانية 15 الف شهري.,عندنا محلات ايجار بـ 15 الف شهري في 6 اكتوبر. مساحات من 40 لـ 60 متر. تحب المعاينة؟
EG-RES-0311,real_estate,beach_chalet,عايز شاليه في الغردقة، بميزانية 1.5 مليون.,عندنا شاليهات بـ 1.5 مليون في الغردقة. مساحات من 90 لـ 110 متر. تحب المعاينة؟
EG-RES-0312,real_estate,sale_inquiry,عايز شقة في المعادي، الميزانية 2.5 مليون.,عندنا شقق في المعادي بميزانيتك. مساحات من 100 لـ 130 متر. الاسعار من 2.2 لـ 2.8 مليون. تحب المعاينة؟
EG-RES-0313,real_estate,sale_inquiry,عايز دوبلكس في كمبوند في التجمع.,عندنا دوبلكسات في ميفيد وقرطاج. مساحات من 200 لـ 280 متر. الاسعار من 3 لـ 5 مليون. تحب المعاينة؟
EG-RES-0314,real_estate,sale_inquiry,عايز فيلا في كمبوند بالم هيلز.,عندنا فلل في بالم هيلز. مساحات من 300 لـ 500 متر. الاسعار من 6 لـ 12 مليون. تحب المعاينة؟
EG-RES-0315,real_estate,rent_inquiry,عايز ايجار شقة في مصر الجديدة، الميزانية 8 الاف شهري.,عندنا شقق ايجار في مصر الجديدة بميزانيتك. مساحات من 100 لـ 130 متر. العقد سنة بمقدم 2 شهر. تحب المعاينة؟
EG-RES-0316,real_estate,rent_inquiry,عايز ايجار فيلا في الساحل لشهر اغسطس.,عندنا فلل ايجار في الساحل لشهر اغسطس. الايجارات من 80 لـ 200 الف شهري. تحب المعاينة؟
EG-RES-0317,real_estate,viewing_appointment,عايز اعاين شقة في كمبوند بكرة بعد العصر.,ايوه يا فندم، المعاينة من 5 لـ 6 بعد العصر. حدد المعاد. ابعتلنا رقمك وهنتصل بيك. المعاينة بتاخد 30 دقيقة.
EG-RES-0318,real_estate,reservation_fee,الحجز بـ 50 الف، يرجع لو ما قدرتش اتعاقد؟,ايوه يا فندم، المبلغ بيرجع بالكامل في 48 ساعة لو ما تعاقدتش. ابعتلنا طلب استرجاع. تحب التفاصيل؟
EG-RES-0319,real_estate,down_payment,المقدم 20%، اقدر اخليه 30%؟,ايوه يا فندم، تقدر ترفع المقدم لـ 30% او اكتر. كل ما زودت المقدم القسط بينقص. تحب نحسبلك السيناريوهات؟
EG-RES-0320,real_estate,installment_schedule,الاقساط، اقدر اطول المدة لـ 7 سنين؟,ايوه يا فندم، التقسيط لـ 7 سنين بفائدة 8% سنوي. القسط هيبقى اقل بس بفائدة. تحب نحسب الفرق؟
EG-RES-0321,real_estate,finishing_options,التشطيب نصف مفروش، بيشمل بلاط؟,لا يا فندم، نصف مفروش بيشمل ارضيات ودهانات بس. بلاط الحمامات منفصل. تحب التفاصيل؟
EG-RES-0322,real_estate,contract_terms,العقد بيشمل ضمان ضد الحريق؟,للأسف ضمان الحريق بيكون في تأمين منفصل. العقد بيشمل ضمان التسليم والجودة. تحب نوضحلك التأمين؟
EG-RES-0323,real_estate,handover_date,التسليم، يكون فيه تسليم المفاتيح؟,ايوه يا فندم، فيه تسليم المفاتيح بعد المعاينة النهائية. توقع على محضر التسليم. تحب التفاصيل؟
EG-RES-0324,real_estate,maintenance_fees,الصيانة، بتشمل الامن؟,ايوه يا فندم، بتشمل الامن، التنظيف، الحدائق، المصاعد، الانارة العامة. تحب التفاصيل؟
EG-RES-0325,real_estate,compound_info,كمبوند في الشيخ زايد قريب من مول العرب؟,عندنا كمبوندات في الشيخ زايد قريبة من مول العرب: بالم هيلز، هايد بارك. الاسعار من 2 لـ 12 مليون. تحب المعاينة؟
EG-RES-0326,real_estate,utilities_connection,الغاز، يتوفر في كل الكمبوندات؟,ايوه يا فندم، الغاز متوفر في اغلب الكمبوندات. الاشتراك بـ 5000 جنيه. التركيب بـ 3000 جنيه. تحب التفاصيل؟
EG-RES-0327,real_estate,mortgage,القرض العقاري، يقدم لـ رجال الاعمال؟,ايوه يا فندم، البنك العقاري بيقبل رجال الاعمال بس بشرط ملف ضريبي ودخل ثابت. تحب التفاصيل؟
EG-RES-0328,real_estate,commercial_unit,عايز مكتب في الشيخ زايد، الميزانية 3 مليون.,عندنا مكاتب في الشيخ زايد بميزانيتك. مساحات من 80 لـ 120 متر. الاسعار من 2.5 لـ 3.5 مليون. تحب المعاينة؟
EG-RES-0329,real_estate,shop_rent,عايز ايجار محل في وسط البلد، الميزانية 30 الف شهري.,عندنا محلات ايجار بـ 30 الف شهري في وسط البلد. مساحات من 50 لـ 80 متر. تحب المعاينة؟
EG-RES-0330,real_estate,beach_chalet,عايز شاليه في الساحل، بميزانية 5 مليون.,عندنا شاليهات بـ 5 مليون في مراسي وسيدي. مساحات من 100 لـ 130 متر. تحب المعاينة؟
EG-RES-0331,real_estate,sale_inquiry,عايز شقة في كمبوند المروج.,عندنا شقق في كمبوند المروج. مساحات من 100 لـ 200 متر. الاسعار من 1.5 لـ 3.5 مليون. تحب المعاينة؟
EG-RES-0332,real_estate,sale_inquiry,عايز فيلا في كمبوند هايد بارك.,عندنا فلل في كمبوند هايد بارك. مساحات من 300 لـ 500 متر. الاسعار من 6 لـ 12 مليون. تحب المعاينة؟
EG-RES-0333,real_estate,rent_inquiry,عايز ايجار شقة في مدينة نصر، الميزانية 6 الاف شهري.,عندنا شقق ايجار في مدينة نصر بميزانيتك. مساحات من 80 لـ 110 متر. العقد سنة بمقدم 2 شهر. تحب المعاينة؟
EG-RES-0334,real_estate,rent_inquiry,عايز ايجار شاليه في العين السخنة لـ اسبوع.,عندنا شاليهات ايجار يومي في العين السخنة. الاسعار من 1000 لـ 3000 جنيه يومي. الحد الادنى 3 ايام. تحب التفاصيل؟
EG-RES-0335,real_estate,viewing_appointment,عايز اعاين شقة في كمبوند ميفيد.,ايوه يا فندم. المعاينة من 10 لـ 6. حدد المعاد. ابعتلنا رقمك وهنتصل بيك. تحب نحدد المعاد؟
EG-RES-0337,real_estate,down_payment,المقدم 20%، اقدر ادفع شيكات؟,ايوه يا فندم، بنقبل شيكات. كل قسط بشيك. الشيكات بتتحجز في المكتب. تحب التفاصيل؟
EG-RES-0338,real_estate,installment_schedule,الاقساط، اقدر ادفعها كلها مرة واحدة؟,ايوه يا فندم، لو خلصت كل الاقساط مرة واحدة في خصم 5% من اجمالي الاقساط الباقية. تحب نحسبلك؟
EG-RES-0339,real_estate,finishing_options,التشطيب الكامل، بيشمل تكييفات؟,ايوه يا فندم، التشطيب الكامل بـ 2500 جنيه للمتر بيشمل تكييفات في الصالون والغرف. تحب التفاصيل؟
EG-RES-0340,real_estate,contract_terms,العقد بيشمل ضمان العيوب الخفية لـ سنة؟,ايوه يا فندم، العقد بيشمل ضمان العيوب الخفية لـ سنة بعد التسليم. بنصلحها مجانًا. تحب التفاصيل؟
EG-RES-0341,real_estate,handover_date,التسليم، يكون فيه معاينة قبلية بـ اسبوع؟,ايوه يا فندم، فيه معاينة قبلية قبل التسليم بـ اسبوع. تقدر تعترض على اي ملاحظات. بنصلحها قبل التسليم النهائي.
